CTY_CODE,CTY_NAME,GEN_VAL_MO,time,year,month,quarter,mom_change,rolling_3_month_avg,rolling_6_month_avg,historical_mean,historical_std,deviation_from_avg,high_disruption_risk
4000,ICELAND,115086718,2024-07-01,2024,7,3,0.7871505012930073,82866099.33333333,73083234.66666667,53318387.10909091,15514798.86302095,3.9812524439573638,0
4000,ICELAND,60520666,2024-08-01,2024,8,3,-0.47412988178184035,80001384.33333333,73843657.66666667,53446999.23214286,15403206.067618318,0.4592334048382234,1
4000,ICELAND,108814269,2024-09-01,2024,9,3,0.79796879631166,94807217.66666667,79210152.16666667,54418354.84210526,16935267.985422682,3.2119901618750255,0
4000,ICELAND,112880489,2024-10-01,2024,10,4,0.03736844475792056,94071808.0,88468953.66666667,55426322.672413796,18458050.151297774,3.1126888190596143,0
4000,ICELAND,110102119,2024-11-01,2024,11,4,-0.024613376719160085,110598959.0,95300171.66666667,56353031.084745765,19634001.23499429,2.737551417662925,0
4000,ICELAND,180552647,2024-12-01,2024,12,4,0.6398653235729277,134511751.66666666,114659484.66666667,58423024.68333333,25220083.618041392,4.842554218547485,0
4000,ICELAND,74604457,2025-01-01,2025,1,1,-0.5867994280914641,121753074.33333333,107912441.16666667,58688294.06557377,25094704.208133716,0.6342438947444327,1
4000,ICELAND,111239653,2025-02-01,2025,2,1,0.49105907975444407,122132252.33333333,116365605.66666667,59535896.62903226,25767482.817873027,2.006550532561318,0
4000,ICELAND,89480646,2025-03-01,2025,3,1,-0.19560477233779217,91774918.66666667,113143335.16666667,60011210.11111111,25835774.237738043,1.14064458133572,0
4000,ICELAND,75491862,2025-04-01,2025,4,2,-0.1563330689409641,92070720.33333333,106911897.33333333,60253095.296875,25702854.61611372,0.592882266609074,0
4000,ICELAND,74762858,2025-05-01,2025,5,2,-0.009656722998831357,79911788.66666667,101022020.5,60476322.41538461,25564687.73415125,0.5588386501404571,0
4000,ICELAND,67415328,2025-06-01,2025,6,2,-0.09827781062088348,72556682.66666667,82165800.66666667,60581458.86363637,25381649.58831485,0.2692444836016409,0
4000,ICELAND,114481570,2025-07-01,2025,7,3,0.6981534229129613,85553252.0,88811986.16666667,61385938.13432836,26035142.12675308,2.039383215469827,0
4000,ICELAND,168678743,2025-08-01,2025,8,3,0.47341395649972307,116858547.0,98385167.83333333,62963773.5,28930989.654724576,3.6540391725844823,0
4000,ICELAND,63929279,2025-09-01,2025,9,3,-0.620999790115818,115696530.66666667,94126606.66666667,62977766.333333336,28717709.122245222,0.03313330679046423,1
4000,ICELAND,68763895,2025-10-01,2025,10,4,0.0756244411891458,100457305.66666667,93005278.83333333,63060425.31428572,28517237.24373832,0.200000779772824,0
4000,ICELAND,50816469,2025-11-01,2025,11,4,-0.2610007184729719,61169881.0,89014214.0,62887975.225352116,28350073.715185367,-0.4258015815629489,1
4000,ICELAND,47385428,2025-12-01,2025,12,4,-0.06751828821479111,55655264.0,85675897.33333333,62672662.06944445,28208943.40354623,-0.5419286306031103,0
4000,ICELAND,49270359,2026-01-01,2026,1,1,0.03977870580803877,49157418.666666664,74807362.16666667,62489068.87671233,28056248.016760018,-0.47115030736882,0
4000,ICELAND,47520987,2026-02-01,2026,2,1,-0.03550556633857693,48058924.666666664,54614402.833333336,62286797.5,27917695.97897884,-0.528905054024451,0
4000,ICELAND,75410616,2026-03-01,2026,3,1,0.5868907773317082,57400654.0,56527959.0,62461781.74666667,27769800.292004887,0.46629194726551154,0
4010,SWEDEN,994433631,2020-01-01,2020,1,1,,994433631.0,994433631.0,994433631.0,,,0
4010,SWEDEN,1037460624,2020-02-01,2020,2,1,0.04326783775075271,1015947127.5,1015947127.5,1015947127.5,30424678.52436611,0.7071067811865476,0
4010,SWEDEN,1144783540,2020-03-01,2020,3,1,0.10344770058473074,1058892598.3333334,1058892598.3333334,1058892598.3333334,77432363.56295449,1.109238278602139,0
4010,SWEDEN,923021086,2020-04-01,2020,4,2,-0.193715620684064,1035088416.6666666,1024924720.25,1024924720.25,92803273.56241533,-1.098060772408682,0
4010,SWEDEN,819013895,2020-05-01,2020,5,2,-0.11268127302565223,962272840.3333334,983742555.2,983742555.2,122225976.2855367,-1.3477385512157516,0
4010,SWEDEN,957736127,2020-06-01,2020,6,2,0.16937714103128854,899923702.6666666,979408150.5,979408150.5,109836577.73156609,-0.19731153271148985,0
4010,SWEDEN,1130349082,2020-07-01,2020,7,3,0.1802301804576283,969033034.6666666,1002060725.6666666,1000971140.7142857,115360880.14872417,1.1215061909974957,0
4010,SWEDEN,834516105,2020-08-01,2020,8,3,-0.2617182441344257,974200438.0,968236639.1666666,980164261.25,121944170.51752086,-1.1943839187382341,1
4010,SWEDEN,942160781,2020-09-01,2020,9,3,0.12899053158476792,969008656.0,934466179.3333334,975941652.3333334,114769582.06499423,-0.29433644982869417,0
4010,SWEDEN,1257272202,2020-10-01,2020,10,4,0.33445610065146614,1011316362.6666666,990174698.6666666,1004074707.3,140082771.60195184,1.8074849019939874,0
4010,SWEDEN,1120595830,2020-11-01,2020,11,4,-0.10870865655232231,1106676271.0,1040438354.5,1014667536.6363636,137459641.26447707,0.7706137771727972,0
4010,SWEDEN,1117707031,2020-12-01,2020,12,4,-0.0025779133945197374,1165191687.6666667,1067100171.8333334,1023254161.1666666,134395584.922885,0.702797416206266,0
4010,SWEDEN,1101660500,2021-01-01,2021,1,1,-0.014356652105555145,1113321120.3333333,1062318741.5,1029285418.0,130498585.85338214,0.5546043394011556,0
4010,SWEDEN,1068879505,2021-02-01,2021,2,1,-0.029755986531240786,1096082345.3333333,1101379308.1666667,1032113567.0714285,125824751.34450084,0.2921995675390485,0
4010,SWEDEN,1392883208,2021-03-01,2021,3,1,0.3031246286268723,1187807737.6666667,1176499712.6666667,1056164876.4666667,152898667.7095836,2.2022319525563008,0
4010,SWEDEN,1356243451,2021-04-01,2021,4,2,-0.026304974307652107,1272668721.3333333,1192994920.8333333,1074919787.375,165672616.9661529,1.6980697762652879,0
4010,SWEDEN,1309290013,2021-05-01,2021,5,2,-0.034620213624168894,1352805557.3333333,1224443951.3333333,1088706271.235294,170185468.95828187,1.2961373442451678,0
4010,SWEDEN,1470753278,2021-06-01,2021,6,2,0.12332123776766335,1378762247.3333333,1283284992.5,1109931104.9444444,188064527.83443567,1.9186083479453855,0
4010,SWEDEN,1172161337,2021-07-01,2021,7,3,-0.2030197351700208,1317401542.6666667,1295035132.0,1113206380.3157895,183322622.92022234,0.32159127850721586,1
4010,SWEDEN,1012278552,2021-08-01,2021,8,3,-0.1363999817714513,1218397722.3333333,1285601639.8333333,1108159988.9,179854680.89257285,-0.5331050402700948,0
4010,SWEDEN,1199921162,2021-09-01,2021,9,3,0.18536657684712066,1128120350.3333333,1253441298.8333333,1112529568.5714285,176440581.17004985,0.4953032508113608,0
4010,SWEDEN,1106582661,2021-10-01,2021,10,4,-0.07778719465571027,1106260791.6666667,1211831167.1666667,1112259254.590909,172193043.91817048,-0.032966451267373104,0
4010,SWEDEN,1222342630,2021-11-01,2021,11,4,0.1046103224637458,1176282151.0,1197339936.6666667,1117045488.3043478,169792760.93208602,0.6201509482360626,0
4010,SWEDEN,1412182283,2021-12-01,2021,12,4,0.15530805221118738,1247035858.0,1187578104.1666667,1129342854.75,176650861.61272874,1.601121136165575,0
4010,SWEDEN,1259787418,2022-01-01,2022,1,1,-0.10791444336509926,1298104110.3333333,1202182451.0,1134560637.28,174888330.0392676,0.7160385183613047,0
4010,SWEDEN,1170124733,2022-02-01,2022,2,1,-0.071172869103857,1280698144.6666667,1228490147.8333333,1135928487.1153846,171496755.67497784,0.1993987918315169,0
4010,SWEDEN,1771266490,2022-03-01,2022,3,1,0.513741603819257,1400392880.3333333,1323714369.1666667,1159459524.2592592,207918497.89508817,2.942532636271003,0
4010,SWEDEN,1371420390,2022-04-01,2022,4,2,-0.2257402272652942,1437603871.0,1367853990.6666667,1167029555.1785715,207926759.20629832,0.9829943755273868,1
4010,SWEDEN,1529143484,2022-05-01,2022,5,2,0.11500710879761677,1557276788.0,1418987466.3333333,1179516242.3793104,214967638.6214233,1.6264180220931468,0
4010,SWEDEN,1477453657,2022-06-01,2022,6,2,-0.03380312412853992,1459339177.0,1429866028.6666667,1189447489.5333333,218120356.78330532,1.320400221758258,0
4010,SWEDEN,1485583114,2022-07-01,2022,7,3,0.00550234314388387,1497393418.3333333,1467498644.6666667,1199000251.612903,220951397.83592403,1.2970402776085175,0
4010,SWEDEN,1255222371,2022-08-01,2022,8,3,-0.15506419050479325,1406086380.6666667,1481681584.3333333,1200757192.84375,217585560.02833754,0.25031614298833366,0
4010,SWEDEN,1085439352,2022-09-01,2022,9,3,-0.1352613074165805,1275414945.6666667,1367377061.3333333,1197262712.8181818,215097578.3251964,-0.5198727093483174,0
4010,SWEDEN,1676888487,2022-10-01,2022,10,4,0.54489376482455,1339183403.3333333,1418288410.8333333,1211369353.235294,227224222.28514883,2.0487214306779116,0
4010,SWEDEN,1490154945,2022-11-01,2022,11,4,-0.11135716146162555,1417494261.3333333,1411790321.0,1219334655.857143,228763861.80710283,1.1838420937797285,0
4010,SWEDEN,1507455717,2022-12-01,2022,12,4,0.011610049047617643,1558166383.0,1416790664.3333333,1227338018.6666667,230528991.6958862,1.215108330942012,0
4010,SWEDEN,1510890206,2023-01-01,2023,1,1,0.0022783349197381675,1502833622.6666667,1421008513.0,1235001591.2972972,232035400.83062175,1.1889936350880028,0
4010,SWEDEN,1414038520,2023-02-01,2023,2,1,-0.06410239845051979,1477461481.0,1447477871.1666667,1239713089.4210527,230713702.90940228,0.7555920102734522,0
4010,SWEDEN,1764601587,2023-03-01,2023,3,1,0.2479162074028931,1563176771.0,1560671577.0,1253171768.8461537,242677482.48197863,2.107446529126679,0
4010,SWEDEN,1570224732,2023-04-01,2023,4,2,-0.11015339464273077,1582954946.3333333,1542894284.5,1261098092.925,244735294.78636438,1.2631060809796335,0
4010,SWEDEN,1626819675,2023-05-01,2023,5,2,0.03604257521018339,1653881998.0,1565671739.5,1270018131.512195,248314782.1326662,1.4368920787695107,0
4010,SWEDEN,1723529594,2023-06-01,2023,6,2,0.0594472273025588,1640191333.6666667,1601684052.3333333,1280816023.4761906,255055465.9837255,1.735754098883174,0
4010,SWEDEN,1407332730,2023-07-01,2023,7,3,-0.18345891193325226,1585893999.6666667,1584424473.0,1283758272.4651163,252738296.47591376,0.48894235364390265,0
4010,SWEDEN,1139685882,2023-08-01,2023,8,3,-0.1901802198546182,1423516068.6666667,1538699033.3333333,1280483899.9545455,250724729.0821397,-0.5615641443505909,0
4010,SWEDEN,1558030427,2023-09-01,2023,9,3,0.36707004237506213,1368349679.6666667,1504270506.6666667,1286651600.5555556,251288701.72508016,1.0799483804144272,0
4010,SWEDEN,1664618085,2023-10-01,2023,10,4,0.06841179488723803,1454111464.6666667,1520002732.1666667,1294868263.2608695,254653470.4823817,1.4519724433314243,0
4010,SWEDEN,1385407072,2023-11-01,2023,11,4,-0.1677327763743478,1536018528.0,1479767298.3333333,1296794620.893617,252216281.28389275,0.3513351741422338,0
4010,SWEDEN,1597266488,2023-12-01,2023,12,4,0.15292214128382908,1549097215.0,1458723447.3333333,1303054451.4583333,253259721.07531708,1.161700863021052,0
4010,SWEDEN,1481265970,2024-01-01,2024,1,1,-0.07262439854056468,1487979843.3333333,1471045654.0,1306691421.2244897,251897550.7868534,0.6930378966774035,0
4010,SWEDEN,1428715882,2024-02-01,2024,2,1,-0.035476470170984875,1502416113.3333333,1519217320.6666667,1309131910.44,249910442.00293198,0.4785073028625069,0
4010,SWEDEN,1768461292,2024-03-01,2024,3,1,0.23779774151065247,1559481048.0,1554289131.5,1318138368.9019608,255622877.37414482,1.7616690952074676,0
4010,SWEDEN,1631428739,2024-04-01,2024,4,2,-0.07748688287377004,1609535304.3333333,1548757573.8333333,1324163183.7115386,256806027.02698284,1.19648887857362,0
4010,SWEDEN,1625348742,2024-05-01,2024,5,2,-0.003726792874647278,1675079591.0,1588747852.1666667,1329845930.0943396,257667693.37082556,1.146836873648665,0
4010,SWEDEN,1451679835,2024-06-01,2024,6,2,-0.1068502423586335,1569485772.0,1564483410.0,1332102113.5185184,255763227.4568253,0.4675328923180216,0
4010,SWEDEN,1436448069,2024-07-01,2024,7,3,-0.010492510561049384,1504492215.3333333,1557013759.8333333,1333999312.709091,253774324.682568,0.4037002420124905,0
4010,SWEDEN,1463098986,2024-08-01,2024,8,3,0.01855334527934116,1450408963.3333333,1562744277.1666667,1336304664.017857,252047799.5943729,0.5030566511042601,0
4010,SWEDEN,1200929250,2024-09-01,2024,9,3,-0.17918796917271596,1366825435.0,1468155603.5,1333929656.754386,250429991.48425415,-0.531088173449658,0
4010,SWEDEN,1469580292,2024-10-01,2024,10,4,0.22370263860256556,1377869509.3333333,1441180862.3333333,1336268460.810345,248861757.93758082,0.5356862874170172,0
4010,SWEDEN,1578728871,2024-11-01,2024,11,4,0.07427193981450042,1416412804.3333333,1433410883.8333333,1340377959.2881355,248718252.52122793,0.9583169280731473,0
4010,SWEDEN,1448829839,2024-12-01,2024,12,4,-0.08228077308659032,1499046334.0,1432935884.5,1342185490.6166666,246998606.6659799,0.43176093105476615,0
4010,SWEDEN,1413012038,2025-01-01,2025,1,1,-0.024721882470837175,1480190249.3333333,1429029879.3333333,1343346581.557377,245099454.43135616,0.28423342109940836,0
4010,SWEDEN,1323599184,2025-02-01,2025,2,1,-0.06327819692644399,1395147020.3333333,1405779912.3333333,1343028075.1451614,243095077.66190985,-0.07992301338237122,0
4010,SWEDEN,1927082783,2025-03-01,2025,3,1,0.4559413501421439,1554564668.3333333,1526805501.1666667,1352298784.7936509,252104481.79476693,2.2799435936814043,0
4010,SWEDEN,1315092133,2025-04-01,2025,4,2,-0.3175736171786451,1521924700.0,1501057474.6666667,1351717430.859375,250138889.3130662,-0.14641984682971823,1
4010,SWEDEN,1313315306,2025-05-01,2025,5,2,-0.0013511045769445396,1518496740.6666667,1456821880.5,1351126628.9384615,248222690.58597386,-0.1523282293379432,0
4010,SWEDEN,1218249682,2025-06-01,2025,6,2,-0.07238598649211203,1282219040.3333333,1418391854.3333333,1349113341.8636363,246848350.43711916,-0.5301378746582784,0
4010,SWEDEN,1348798955,2025-07-01,2025,7,3,0.10716134379421893,1293454647.6666667,1407689673.8333333,1349108649.522388,244971152.43720242,-0.0012642081294342224,0
4010,SWEDEN,958904765,2025-08-01,2025,8,3,-0.2890676839232872,1175317800.6666667,1346907270.6666667,1343370357.1029413,247697971.24504054,-1.5521547882303826,1
4010,SWEDEN,1162314521,2025-09-01,2025,9,3,0.2121271719825064,1156672747.0,1219445893.6666667,1340746359.4782608,246834167.29926798,-0.7228814407282825,0
4010,SWEDEN,1242548397,2025-10-01,2025,10,4,0.06902940172421723,1121255894.3333333,1207355271.0,1339343531.442857,245319912.4872552,-0.39456696956014814,0
4010,SWEDEN,1275243804,2025-11-01,2025,11,4,0.026313185932185457,1226702240.6666667,1201010020.6666667,1338440718.3802817,243680094.9698796,-0.25934376949456306,0
4010,SWEDEN,1551152820,2025-12-01,2025,12,4,0.2163578565405051,1356315007.0,1256493877.0,1341395053.125,243253105.97846544,0.8623025224334414,0
4010,SWEDEN,1229038945,2026-01-01,2026,1,1,-0.20766095438617072,1351811856.3333333,1236533875.3333333,1339855928.3561645,241915624.30319008,-0.4580811333511836,1
4010,SWEDEN,1101083792,2026-02-01,2026,2,1,-0.10410992549955367,1293758519.0,1260230379.8333333,1336629277.8648648,241851020.8013315,-0.9739280201688859,0
4010,SWEDEN,1774886383,2026-03-01,2026,3,1,0.6119448818478295,1368336373.3333333,1362325690.1666667,1342472705.9333334,245484029.68656006,1.761473761119136,0
4031,"SVALBARD, JAN MAYEN ISLAND",4882,2020-04-01,2020,4,2,,4882.0,4882.0,4882.0,,,0
4031,"SVALBARD, JAN MAYEN ISLAND",1036,2020-05-01,2020,5,2,-0.7877918885702581,2959.0,2959.0,2959.0,2719.5326804434617,-0.7071067811865476,1
4031,"SVALBARD, JAN MAYEN ISLAND",265,2020-06-01,2020,6,2,-0.7442084942084942,2061.0,2061.0,2061.0,2473.2854667425677,-0.7261596059776374,1
4031,"SVALBARD, JAN MAYEN ISLAND",167,2020-07-01,2020,7,3,-0.369811320754717,489.3333333333333,1587.5,1587.5,2230.4490579253315,-0.6368672689262351,1
4031,"SVALBARD, JAN MAYEN ISLAND",0,2020-08-01,2020,8,3,-1.0,144.0,1270.0,1270.0,2057.9622202557557,-0.6171153131480563,1
4031,"SVALBARD, JAN MAYEN ISLAND",1679,2020-09-01,2020,9,3,,615.3333333333334,1338.1666666666667,1338.1666666666667,1848.2551140647945,0.1844081646195216,0
4031,"SVALBARD, JAN MAYEN ISLAND",384,2020-10-01,2020,10,4,-0.7712924359737939,687.6666666666666,588.5,1201.857142857143,1725.331217338807,-0.4740290644706619,1
4031,"SVALBARD, JAN MAYEN ISLAND",0,2020-11-01,2020,11,4,-1.0,687.6666666666666,415.8333333333333,1051.625,1652.8983148656525,-0.6362309106023113,1
4031,"SVALBARD, JAN MAYEN ISLAND",0,2020-12-01,2020,12,4,,128.0,371.6666666666667,934.7777777777778,1585.3842418935683,-0.589622220958427,0
4031,"SVALBARD, JAN MAYEN ISLAND",15,2021-03-01,2021,3,1,,5.0,346.3333333333333,842.8,1522.7510776369343,-0.5436213522728961,0
4031,"SVALBARD, JAN MAYEN ISLAND",0,2021-04-01,2021,4,2,-1.0,5.0,346.3333333333333,766.1818181818181,1466.788179539351,-0.5223534173983048,1
4031,"SVALBARD, JAN MAYEN ISLAND",113,2021-05-01,2021,5,2,,42.666666666666664,85.33333333333333,711.75,1411.1815890496612,-0.42428983246813695,0
4031,"SVALBARD, JAN MAYEN ISLAND",1074,2021-06-01,2021,6,2,8.504424778761061,395.6666666666667,200.33333333333334,739.6153846153846,1354.833909775262,0.2468085666973619,0
4031,"SVALBARD, JAN MAYEN ISLAND",91,2021-07-01,2021,7,3,-0.915270018621974,426.0,215.5,693.2857142857143,1313.1743939823791,-0.458648689043655,1
4031,"SVALBARD, JAN MAYEN ISLAND",77,2021-08-01,2021,8,3,-0.15384615384615385,414.0,228.33333333333334,652.2,1275.3721697718556,-0.45100560733020734,0
4031,"SVALBARD, JAN MAYEN ISLAND",4228,2021-09-01,2021,9,3,53.90909090909091,1465.3333333333333,930.5,875.6875,1522.2622953464138,2.20219111400715,0
4031,"SVALBARD, JAN MAYEN ISLAND",123,2021-10-01,2021,10,4,-0.9709082308420057,1476.0,951.0,831.4117647058823,1485.1862281723934,-0.47698514251483703,1
4031,"SVALBARD, JAN MAYEN ISLAND",5671,2021-11-01,2021,11,4,45.10569105691057,3340.6666666666665,1877.3333333333333,1100.2777777777778,1837.7233935611284,2.4871654995723307,0
4031,"SVALBARD, JAN MAYEN ISLAND",45472,2021-12-01,2021,12,4,7.018338917298536,17088.666666666668,9277.0,3435.6315789473683,10335.05073475977,4.0673596579136415,0
4031,"SVALBARD, JAN MAYEN ISLAND",7067,2022-01-01,2022,1,1,-0.8445856790992259,19403.333333333332,10439.666666666666,3617.2,10092.118918923034,0.34183108896304415,1
4031,"SVALBARD, JAN MAYEN ISLAND",38530,2022-02-01,2022,2,1,4.4521013159756615,30356.333333333332,16848.5,5279.714285714285,12441.919056732595,2.6724402853507763,0
4031,"SVALBARD, JAN MAYEN ISLAND",384,2022-03-01,2022,3,1,-0.9900337399429017,15327.0,16207.833333333334,5057.181818181818,12186.8499763606,-0.3834610114382803,1
4031,"SVALBARD, JAN MAYEN ISLAND",744,2022-04-01,2022,4,2,0.9375,13219.333333333334,16311.333333333334,4869.652173913043,11940.573016586217,-0.34551542611751124,0
4031,"SVALBARD, JAN MAYEN ISLAND",3000,2022-05-01,2022,5,2,3.032258064516129,1376.0,15866.166666666666,4791.75,11684.345150112456,-0.1533462061399954,0
4031,"SVALBARD, JAN MAYEN ISLAND",2979,2022-06-01,2022,6,2,-0.007000000000000006,2241.0,8784.0,4719.24,11444.075644483772,-0.15206470614678463,0
4031,"SVALBARD, JAN MAYEN ISLAND",869,2022-07-01,2022,7,3,-0.7082913729439408,2282.6666666666665,7751.0,4571.153846153846,11238.254308182592,-0.3294242810877043,1
4031,"SVALBARD, JAN MAYEN ISLAND",2468,2022-08-01,2022,8,3,1.8400460299194474,2105.3333333333335,1740.6666666666667,4493.259259259259,11027.445532337077,-0.18365624689057433,0
4031,"SVALBARD, JAN MAYEN ISLAND",253,2022-09-01,2022,9,3,-0.8974878444084279,1196.6666666666667,1718.8333333333333,4341.821428571428,10850.93628339004,-0.37681738439754275,1
4031,"SVALBARD, JAN MAYEN ISLAND",37712,2022-10-01,2022,10,4,148.0592885375494,13477.666666666666,7880.166666666667,5492.517241379311,12326.258245309045,2.6138899670451354,0
4031,"SVALBARD, JAN MAYEN ISLAND",6764,2022-11-01,2022,11,4,-0.8206406448875689,14909.666666666666,8507.5,5534.9,12114.096611542813,0.10146031020000806,1
